Word,Category,Starting_Letter,Length,Is_Compound,Component_Count
ترشح‌کننده,Noun/Adjective/Misc,ت,10,1,2
ترشی‌خوری,Noun/Adjective/Misc,ت,9,1,2
ترشی‌فروش,Noun/Adjective/Misc,ت,9,1,2
ترش‌رو,Noun/Adjective/Misc,ت,6,1,2
ترش‌مزه,Noun/Adjective/Misc,ت,7,1,2
ترغیب‌کننده,Noun/Adjective/Misc,ت,11,1,2
ترقه‌باز,Noun/Adjective/Misc,ت,8,1,2
ترقه‌بازی,Noun/Adjective/Misc,ت,9,1,2
ترقه‌سازی,Noun/Adjective/Misc,ت,9,1,2
ترقی‌خواه,Noun/Adjective/Misc,ت,9,1,2
ترقی‌خواهانه,Noun/Adjective/Misc,ت,12,1,2
ترقی‌گرا,Noun/Adjective/Misc,ت,8,1,2
ترق‌وتوروق,Noun/Adjective/Misc,ت,10,1,2
ترمه‌بافی,Noun/Adjective/Misc,ت,9,1,2
ترمیم‌شده,Noun/Adjective/Misc,ت,9,1,2
ترمیم‌ناپذیر,Noun/Adjective/Misc,ت,12,1,2
ترمیم‌کننده,Noun/Adjective/Misc,ت,11,1,2
ترمیم‌یابی,Noun/Adjective/Misc,ت,10,1,2
ترمیم‌یافته,Noun/Adjective/Misc,ت,11,1,2
تره‌بار,Noun/Adjective/Misc,ت,7,1,2
تره‌فرنگی,Noun/Adjective/Misc,ت,9,1,2
ترویج‌دهنده,Noun/Adjective/Misc,ت,11,1,2
ترویج‌شده,Noun/Adjective/Misc,ت,9,1,2
ترکش‌خورده,Noun/Adjective/Misc,ت,10,1,2
ترکش‌خوردگی,Noun/Adjective/Misc,ت,11,1,2
ترکش‌وار,Noun/Adjective/Misc,ت,8,1,2
ترکمن‌صحرا,Noun/Adjective/Misc,ت,10,1,2
ترکیب‌بند,Noun/Adjective/Misc,ت,9,1,2
ترکیب‌بندی,Noun/Adjective/Misc,ت,10,1,2
ترکیب‌شده,Noun/Adjective/Misc,ت,9,1,2
ترکیب‌شونده,Noun/Adjective/Misc,ت,11,1,2
ترکیب‌کننده,Noun/Adjective/Misc,ت,11,1,2
ترک‌تبار,Noun/Adjective/Misc,ت,8,1,2
ترک‌خورده,Noun/Adjective/Misc,ت,9,1,2
ترک‌خوردگی,Noun/Adjective/Misc,ت,10,1,2
ترک‌دار,Noun/Adjective/Misc,ت,7,1,2
ترک‌زبان,Noun/Adjective/Misc,ت,8,1,2
ترک‌نشین,Noun/Adjective/Misc,ت,8,1,2
ترگل‌ورگل,Noun/Adjective/Misc,ت,9,1,2
تریاک‌سازی,Noun/Adjective/Misc,ت,10,1,2
تریلیون‌تا,Noun/Adjective/Misc,ت,10,1,2
تریلیون‌گانه,Noun/Adjective/Misc,ت,12,1,2
تزریق‌شده,Noun/Adjective/Misc,ت,9,1,2
تزلزل‌ناپذیر,Noun/Adjective/Misc,ت,12,1,2
تزیین‌شده,Noun/Adjective/Misc,ت,9,1,2
تسامح‌جو,Noun/Adjective/Misc,ت,8,1,2
تسبیح‌خوان,Noun/Adjective/Misc,ت,10,1,2
تسبیح‌گو,Noun/Adjective/Misc,ت,8,1,2
تسبیح‌گوی,Noun/Adjective/Misc,ت,9,1,2
تست‌زنی,Noun/Adjective/Misc,ت,7,1,2
تست‌شده,Noun/Adjective/Misc,ت,7,1,2
تسریع‌کننده,Noun/Adjective/Misc,ت,11,1,2
تسلط‌گرایانه,Noun/Adjective/Misc,ت,12,1,2
تسلیت‌نامه,Noun/Adjective/Misc,ت,10,1,2
تسلیت‌گو,Noun/Adjective/Misc,ت,8,1,2
تسلیم‌شده,Noun/Adjective/Misc,ت,9,1,2
تسلیم‌نامه,Noun/Adjective/Misc,ت,10,1,2
تسلیم‌ناپذیر,Noun/Adjective/Misc,ت,12,1,2
تسلیم‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تسلیم‌پذیری,Noun/Adjective/Misc,ت,11,1,2
تسلیم‌کننده,Noun/Adjective/Misc,ت,11,1,2
تسلی‌بخش,Noun/Adjective/Misc,ت,8,1,2
تسلی‌دهنده,Noun/Adjective/Misc,ت,10,1,2
تسمه‌نقاله,Noun/Adjective/Misc,ت,10,1,2
تسمه‌پروانه,Noun/Adjective/Misc,ت,11,1,2
تسهیل‌کننده,Noun/Adjective/Misc,ت,11,1,2
تسهیل‌یافته,Noun/Adjective/Misc,ت,11,1,2
تسکین‌بخش,Noun/Adjective/Misc,ت,9,1,2
تسکین‌دهنده,Noun/Adjective/Misc,ت,11,1,2
تشخیص‌دهنده,Noun/Adjective/Misc,ت,11,1,2
تشخیص‌ناپذیر,Noun/Adjective/Misc,ت,12,1,2
تشریف‌فرما,Noun/Adjective/Misc,ت,10,1,2
تشریف‌فرمایی,Noun/Adjective/Misc,ت,12,1,2
تشنج‌آفرین,Noun/Adjective/Misc,ت,10,1,2
تشنج‌آفرینی,Noun/Adjective/Misc,ت,11,1,2
تشنج‌آمیز,Noun/Adjective/Misc,ت,9,1,2
تشنج‌آور,Noun/Adjective/Misc,ت,8,1,2
تشنج‌زا,Noun/Adjective/Misc,ت,7,1,2
تشنج‌زدا,Noun/Adjective/Misc,ت,8,1,2
تشنج‌زدایی,Noun/Adjective/Misc,ت,10,1,2
تشنه‌لب,Noun/Adjective/Misc,ت,7,1,2
تشنه‌کام,Noun/Adjective/Misc,ت,8,1,2
تشویق‌آمیز,Noun/Adjective/Misc,ت,10,1,2
تشویق‌نامه,Noun/Adjective/Misc,ت,10,1,2
تشویق‌کننده,Noun/Adjective/Misc,ت,11,1,2
تشکل‌گرایی,Noun/Adjective/Misc,ت,10,1,2
تشکل‌یافته,Noun/Adjective/Misc,ت,10,1,2
تشکیل‌دهنده,Noun/Adjective/Misc,ت,11,1,2
تشکیل‌شده,Noun/Adjective/Misc,ت,9,1,2
تشییع‌کننده,Noun/Adjective/Misc,ت,11,1,2
تصاحب‌شده,Noun/Adjective/Misc,ت,9,1,2
تصاحب‌کننده,Noun/Adjective/Misc,ت,11,1,2
تصحیح‌شده,Noun/Adjective/Misc,ت,9,1,2
تصحیح‌نشده,Noun/Adjective/Misc,ت,10,1,2
تصدیق‌آمیز,Noun/Adjective/Misc,ت,10,1,2
تصدیق‌نامه,Noun/Adjective/Misc,ت,10,1,2
تصدیق‌کننده,Noun/Adjective/Misc,ت,11,1,2
تصدی‌گری,Noun/Adjective/Misc,ت,8,1,2
تصرف‌شده,Noun/Adjective/Misc,ت,8,1,2
تصریح‌شده,Noun/Adjective/Misc,ت,9,1,2
تصریف‌شده,Noun/Adjective/Misc,ت,9,1,2
تصریف‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تصریف‌پذیری,Noun/Adjective/Misc,ت,11,1,2
تصفیه‌حساب,Noun/Adjective/Misc,ت,10,1,2
تصفیه‌خانه,Noun/Adjective/Misc,ت,10,1,2
تصفیه‌شده,Noun/Adjective/Misc,ت,9,1,2
تصفیه‌کننده,Noun/Adjective/Misc,ت,11,1,2
تصمیم‌ساز,Noun/Adjective/Misc,ت,9,1,2
تصمیم‌گیرنده,Noun/Adjective/Misc,ت,12,1,2
تصمیم‌گیری,Noun/Adjective/Misc,ت,10,1,2
تصنیف‌خوان,Noun/Adjective/Misc,ت,10,1,2
تصنیف‌خوانی,Noun/Adjective/Misc,ت,11,1,2
تصنیف‌ساز,Noun/Adjective/Misc,ت,9,1,2
تصویب‌شده,Noun/Adjective/Misc,ت,9,1,2
تصویب‌نامه,Noun/Adjective/Misc,ت,10,1,2
تصویب‌کننده,Noun/Adjective/Misc,ت,11,1,2
تضرع‌کنان,Noun/Adjective/Misc,ت,9,1,2
تضعیف‌شده,Noun/Adjective/Misc,ت,9,1,2
تضعیف‌کننده,Noun/Adjective/Misc,ت,11,1,2
تضمین‌شده,Noun/Adjective/Misc,ت,9,1,2
تضمین‌نامه,Noun/Adjective/Misc,ت,10,1,2
تضمین‌کننده,Noun/Adjective/Misc,ت,11,1,2
تضییع‌شده,Noun/Adjective/Misc,ت,9,1,2
تطبیق‌دهنده,Noun/Adjective/Misc,ت,11,1,2
تطبیق‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تظلم‌کنان,Noun/Adjective/Misc,ت,9,1,2
تعادل‌بخش,Noun/Adjective/Misc,ت,9,1,2
تعارف‌بردار,Noun/Adjective/Misc,ت,11,1,2
تعالی‌الله,Noun/Adjective/Misc,ت,10,1,2
تعالی‌بخش,Noun/Adjective/Misc,ت,9,1,2
تعالی‌جو,Noun/Adjective/Misc,ت,8,1,2
تعالی‌یافته,Noun/Adjective/Misc,ت,11,1,2
تعامل‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تعامل‌گرا,Noun/Adjective/Misc,ت,9,1,2
تعامل‌گرایی,Noun/Adjective/Misc,ت,11,1,2
تعبیه‌شده,Noun/Adjective/Misc,ت,9,1,2
تعبیه‌کننده,Noun/Adjective/Misc,ت,11,1,2
تعجب‌آور,Noun/Adjective/Misc,ت,8,1,2
تعجب‌انگیز,Noun/Adjective/Misc,ت,10,1,2
تعجب‌برانگیز,Noun/Adjective/Misc,ت,12,1,2
تعجب‌زده,Noun/Adjective/Misc,ت,8,1,2
تعدیل‌شده,Noun/Adjective/Misc,ت,9,1,2
تعدیل‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تعدیل‌کننده,Noun/Adjective/Misc,ت,11,1,2
تعدی‌کننده,Noun/Adjective/Misc,ت,10,1,2
تعرض‌آمیز,Noun/Adjective/Misc,ت,9,1,2
تعرض‌کننده,Noun/Adjective/Misc,ت,10,1,2
تعرفه‌بندی,Noun/Adjective/Misc,ت,10,1,2
تعریف‌شده,Noun/Adjective/Misc,ت,9,1,2
تعریف‌ناشدنی,Noun/Adjective/Misc,ت,12,1,2
تعریف‌نشده,Noun/Adjective/Misc,ت,10,1,2
تعریف‌کننده,Noun/Adjective/Misc,ت,11,1,2
تعزیت‌نامه,Noun/Adjective/Misc,ت,10,1,2
تعزیه‌خوان,Noun/Adjective/Misc,ت,10,1,2
تعزیه‌خوانی,Noun/Adjective/Misc,ت,11,1,2
تعزیه‌گردان,Noun/Adjective/Misc,ت,11,1,2
تعزیه‌گردانی,Noun/Adjective/Misc,ت,12,1,2
تعصب‌آمیز,Noun/Adjective/Misc,ت,9,1,2
تعصب‌گرا,Noun/Adjective/Misc,ت,8,1,2
تعطیل‌بردار,Noun/Adjective/Misc,ت,11,1,2
تعطیل‌شده,Noun/Adjective/Misc,ت,9,1,2
تعطیل‌نشدنی,Noun/Adjective/Misc,ت,11,1,2
تعقیب‌نامه,Noun/Adjective/Misc,ت,10,1,2
تعقیب‌کننده,Noun/Adjective/Misc,ت,11,1,2
تعلق‌خاطر,Noun/Adjective/Misc,ت,9,1,2
تعلق‌گرفته,Noun/Adjective/Misc,ت,10,1,2
تعلیم‌دهنده,Noun/Adjective/Misc,ت,11,1,2
تعلیم‌دیده,Noun/Adjective/Misc,ت,10,1,2
تعلیم‌یافته,Noun/Adjective/Misc,ت,11,1,2
تعمیم‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تعمیم‌یافته,Noun/Adjective/Misc,ت,11,1,2
تعویض‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تعویض‌کننده,Noun/Adjective/Misc,ت,11,1,2
تعین‌بخش,Noun/Adjective/Misc,ت,8,1,2
تعیین‌شده,Noun/Adjective/Misc,ت,9,1,2
تعیین‌کننده,Noun/Adjective/Misc,ت,11,1,2
تغذیه‌کننده,Noun/Adjective/Misc,ت,11,1,2
تفاهم‌آمیز,Noun/Adjective/Misc,ت,10,1,2
تفاهم‌نامه,Noun/Adjective/Misc,ت,10,1,2
تفت‌داده,Noun/Adjective/Misc,ت,8,1,2
تفحص‌کنان,Noun/Adjective/Misc,ت,9,1,2
تفرج‌کنان,Noun/Adjective/Misc,ت,9,1,2
تفرج‌گاه,Noun/Adjective/Misc,ت,8,1,2
تفرقه‌آمیز,Noun/Adjective/Misc,ت,10,1,2
تفرقه‌افکن,Noun/Adjective/Misc,ت,10,1,2
تفرقه‌افکنانه,Noun/Adjective/Misc,ت,13,1,2
تفرقه‌افکنی,Noun/Adjective/Misc,ت,11,1,2
تفرقه‌انداز,Noun/Adjective/Misc,ت,11,1,2
تفرقه‌انگیز,Noun/Adjective/Misc,ت,11,1,2
تفنگ‌دار,Noun/Adjective/Misc,ت,8,1,2
تفکیک‌شده,Noun/Adjective/Misc,ت,9,1,2
تفکیک‌ناپذیر,Noun/Adjective/Misc,ت,12,1,2
تفکیک‌ناپذیری,Noun/Adjective/Misc,ت,13,1,2
تفکیک‌نشدنی,Noun/Adjective/Misc,ت,11,1,2
تفکیک‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تفکیک‌کننده,Noun/Adjective/Misc,ت,11,1,2
تف‌مالی,Noun/Adjective/Misc,ت,7,1,2
تقدس‌مآبی,Noun/Adjective/Misc,ت,9,1,2
تقدیس‌کننده,Noun/Adjective/Misc,ت,11,1,2
تقرب‌جو,Noun/Adjective/Misc,ت,7,1,2
تقسیم‌بندی,Noun/Adjective/Misc,ت,10,1,2
تقسیم‌شدنی,Noun/Adjective/Misc,ت,10,1,2
تقسیم‌شده,Noun/Adjective/Misc,ت,9,1,2
تقسیم‌نشده,Noun/Adjective/Misc,ت,10,1,2
تقسیم‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تقسیم‌کننده,Noun/Adjective/Misc,ت,11,1,2
تقلیل‌گرا,Noun/Adjective/Misc,ت,9,1,2
تقویت‌شده,Noun/Adjective/Misc,ت,9,1,2
تقویت‌کننده,Noun/Adjective/Misc,ت,11,1,2
تقویت‌کنندگی,Noun/Adjective/Misc,ت,12,1,2
تقوی‌پیشه,Noun/Adjective/Misc,ت,9,1,2
تقوی‌پیشگی,Noun/Adjective/Misc,ت,10,1,2
تقی‌آباد,Noun/Adjective/Misc,ت,8,1,2
تقی‌خان,Noun/Adjective/Misc,ت,7,1,2
تلاش‌گر,Noun/Adjective/Misc,ت,7,1,2
تلافی‌جویانه,Noun/Adjective/Misc,ت,12,1,2
تلافی‌کننده,Noun/Adjective/Misc,ت,11,1,2
تلاقی‌گاه,Noun/Adjective/Misc,ت,9,1,2
تلخ‌آمیز,Noun/Adjective/Misc,ت,8,1,2
تلخ‌زبان,Noun/Adjective/Misc,ت,8,1,2
تلخ‌مزه,Noun/Adjective/Misc,ت,7,1,2
تلخ‌کام,Noun/Adjective/Misc,ت,7,1,2
تلفن‌بانک,Noun/Adjective/Misc,ت,9,1,2
تلفیق‌شده,Noun/Adjective/Misc,ت,9,1,2
تلفیق‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تلف‌شده,Noun/Adjective/Misc,ت,7,1,2
تلقین‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تلقین‌گو,Noun/Adjective/Misc,ت,8,1,2
تلقی‌کننده,Noun/Adjective/Misc,ت,10,1,2
تلمبه‌زنی,Noun/Adjective/Misc,ت,9,1,2
تله‌تئاتر,Noun/Adjective/Misc,ت,9,1,2
تله‌تکس,Noun/Adjective/Misc,ت,7,1,2
تله‌پاتی,Noun/Adjective/Misc,ت,8,1,2
تله‌کابین,Noun/Adjective/Misc,ت,9,1,2
تلگراف‌خانه,Noun/Adjective/Misc,ت,11,1,2
تلگراف‌نامه,Noun/Adjective/Misc,ت,11,1,2
تل‌آویو,Noun/Adjective/Misc,ت,7,1,2
تماس‌گیرنده,Noun/Adjective/Misc,ت,11,1,2
تمامیت‌خواه,Noun/Adjective/Misc,ت,11,1,2
تمامیت‌خواهانه,Noun/Adjective/Misc,ت,14,1,2
تمام‌اتوماتیک,Noun/Adjective/Misc,ت,13,1,2
تمام‌خودکار,Noun/Adjective/Misc,ت,11,1,2
تمام‌رخ,Noun/Adjective/Misc,ت,7,1,2
تمام‌شدنی,Noun/Adjective/Misc,ت,9,1,2
تمام‌شده,Noun/Adjective/Misc,ت,8,1,2
تمام‌عیار,Noun/Adjective/Misc,ت,9,1,2
تمام‌قد,Noun/Adjective/Misc,ت,7,1,2
تمام‌نشدنی,Noun/Adjective/Misc,ت,10,1,2
تمام‌نما,Noun/Adjective/Misc,ت,8,1,2
تمام‌کننده,Noun/Adjective/Misc,ت,10,1,2
تمدن‌آفرین,Noun/Adjective/Misc,ت,10,1,2
تملق‌آمیز,Noun/Adjective/Misc,ت,9,1,2
تملق‌گو,Noun/Adjective/Misc,ت,7,1,2
تملک‌گرایی,Noun/Adjective/Misc,ت,10,1,2
تناقض‌آمیز,Noun/Adjective/Misc,ت,10,1,2
تناقض‌گو,Noun/Adjective/Misc,ت,8,1,2
تنبل‌خانه,Noun/Adjective/Misc,ت,9,1,2
تنبک‌زن,Noun/Adjective/Misc,ت,7,1,2
تنبک‌نواز,Noun/Adjective/Misc,ت,9,1,2
تنبیه‌شده,Noun/Adjective/Misc,ت,9,1,2
تنبیه‌کننده,Noun/Adjective/Misc,ت,11,1,2
تنخواه‌گردان,Noun/Adjective/Misc,ت,12,1,2
تنش‌آفرین,Noun/Adjective/Misc,ت,9,1,2
تنش‌زا,Noun/Adjective/Misc,ت,6,1,2
تنش‌زدا,Noun/Adjective/Misc,ت,7,1,2
تنظیم‌شده,Noun/Adjective/Misc,ت,9,1,2
تنظیم‌نشده,Noun/Adjective/Misc,ت,10,1,2
تنظیم‌کننده,Noun/Adjective/Misc,ت,11,1,2
تنظیم‌گر,Noun/Adjective/Misc,ت,8,1,2
تنوع‌بخشی,Noun/Adjective/Misc,ت,9,1,2
تنوع‌طلب,Noun/Adjective/Misc,ت,8,1,2
تنوع‌پذیر,Noun/Adjective/Misc,ت,9,1,2
تنوع‌گرایی,Noun/Adjective/Misc,ت,10,1,2
تنوین‌دار,Noun/Adjective/Misc,ت,9,1,2
تنگ‌دست,Noun/Adjective/Misc,ت,7,1,2
تنگ‌دل,Noun/Adjective/Misc,ت,6,1,2
تنگ‌شده,Noun/Adjective/Misc,ت,7,1,2
تنگ‌نظر,Noun/Adjective/Misc,ت,7,1,2
تنگ‌نظرانه,Noun/Adjective/Misc,ت,10,1,2
تنگ‌چشم,Noun/Adjective/Misc,ت,7,1,2
تنیس‌باز,Noun/Adjective/Misc,ت,8,1,2
تن‌آسا,Noun/Adjective/Misc,ت,6,1,2
تن‌فروش,Noun/Adjective/Misc,ت,7,1,2
تن‌لرزه,Noun/Adjective/Misc,ت,7,1,2
تن‌نما,Noun/Adjective/Misc,ت,6,1,2
تن‌پرور,Noun/Adjective/Misc,ت,7,1,2
تن‌پرورانه,Noun/Adjective/Misc,ت,10,1,2
تن‌پوش,Noun/Adjective/Misc,ت,6,1,2
تهاجم‌آمیز,Noun/Adjective/Misc,ت,10,1,2
تهران‌نو,Noun/Adjective/Misc,ت,8,1,2
تهران‌پارس,Noun/Adjective/Misc,ت,10,1,2
تهران‌گرد,Noun/Adjective/Misc,ت,9,1,2
تهمت‌زن,Noun/Adjective/Misc,ت,7,1,2
تهنیت‌گو,Noun/Adjective/Misc,ت,8,1,2
تهوع‌آور,Noun/Adjective/Misc,ت,8,1,2
تهیه‌شده,Noun/Adjective/Misc,ت,8,1,2
تهیه‌کرده,Noun/Adjective/Misc,ت,9,1,2
تهیه‌کننده,Noun/Adjective/Misc,ت,10,1,2
تهیه‌کنندگی,Noun/Adjective/Misc,ت,11,1,2
تهی‌دست,Noun/Adjective/Misc,ت,7,1,2
ته‌بندی,Noun/Adjective/Misc,ت,7,1,2
ته‌تغار,Noun/Adjective/Misc,ت,7,1,2
ته‌دیگ,Noun/Adjective/Misc,ت,6,1,2
ته‌ریش,Noun/Adjective/Misc,ت,6,1,2
ته‌لهجه,Noun/Adjective/Misc,ت,7,1,2
ته‌مانده,Noun/Adjective/Misc,ت,8,1,2
ته‌نشین,Noun/Adjective/Misc,ت,7,1,2
ته‌چهره,Noun/Adjective/Misc,ت,7,1,2
ته‌چک,Noun/Adjective/Misc,ت,5,1,2
ته‌چین,Noun/Adjective/Misc,ت,6,1,2
تواشیح‌خوان,Noun/Adjective/Misc,ت,11,1,2
توافق‌نامه,Noun/Adjective/Misc,ت,10,1,2
توان‌بخشی,Noun/Adjective/Misc,ت,9,1,2
توان‌فرسا,Noun/Adjective/Misc,ت,9,1,2
توبه‌شکن,Noun/Adjective/Misc,ت,8,1,2
توبه‌فرما,Noun/Adjective/Misc,ت,9,1,2
توبه‌نامه,Noun/Adjective/Misc,ت,9,1,2
توبه‌کار,Noun/Adjective/Misc,ت,8,1,2
توبه‌کننده,Noun/Adjective/Misc,ت,10,1,2
توبیخ‌نامه,Noun/Adjective/Misc,ت,10,1,2
توتون‌فروش,Noun/Adjective/Misc,ت,10,1,2
توت‌فرنگی,Noun/Adjective/Misc,ت,9,1,2
توجیه‌بردار,Noun/Adjective/Misc,ت,11,1,2
توجیه‌نامه,Noun/Adjective/Misc,ت,10,1,2
توجیه‌ناپذیر,Noun/Adjective/Misc,ت,12,1,2
توجیه‌پذیر,Noun/Adjective/Misc,ت,10,1,2
توجیه‌کننده,Noun/Adjective/Misc,ت,11,1,2
توجیه‌گر,Noun/Adjective/Misc,ت,8,1,2
توده‌وار,Noun/Adjective/Misc,ت,8,1,2
توده‌گرا,Noun/Adjective/Misc,ت,8,1,2
تودیع‌شده,Noun/Adjective/Misc,ت,9,1,2
تورم‌زا,Noun/Adjective/Misc,ت,7,1,2
توزیع‌شده,Noun/Adjective/Misc,ت,9,1,2
توزیع‌شدگی,Noun/Adjective/Misc,ت,10,1,2
توزیع‌پذیر,Noun/Adjective/Misc,ت,10,1,2
توزیع‌کننده,Noun/Adjective/Misc,ت,11,1,2
توسری‌خور,Noun/Adjective/Misc,ت,9,1,2
توسعه‌خواه,Noun/Adjective/Misc,ت,10,1,2
توسعه‌دهنده,Noun/Adjective/Misc,ت,11,1,2
توسعه‌ساز,Noun/Adjective/Misc,ت,9,1,2
توسعه‌طلب,Noun/Adjective/Misc,ت,9,1,2
توسعه‌طلبانه,Noun/Adjective/Misc,ت,12,1,2
توسعه‌طلبی,Noun/Adjective/Misc,ت,10,1,2
توسعه‌نایافته,Noun/Adjective/Misc,ت,13,1,2
توسعه‌نیافته,Noun/Adjective/Misc,ت,12,1,2
توسعه‌نیافتگی,Noun/Adjective/Misc,ت,13,1,2
توسعه‌پذیر,Noun/Adjective/Misc,ت,10,1,2
توسعه‌گرا,Noun/Adjective/Misc,ت,9,1,2
توسعه‌یافته,Noun/Adjective/Misc,ت,11,1,2
توسعه‌یافتگی,Noun/Adjective/Misc,ت,12,1,2
توصیف‌شده,Noun/Adjective/Misc,ت,9,1,2
توصیف‌ناپذیر,Noun/Adjective/Misc,ت,12,1,2
توصیف‌کننده,Noun/Adjective/Misc,ت,11,1,2
توصیه‌شده,Noun/Adjective/Misc,ت,9,1,2
توصیه‌نامه,Noun/Adjective/Misc,ت,10,1,2
توصیه‌کننده,Noun/Adjective/Misc,ت,11,1,2
توضیح‌دهنده,Noun/Adjective/Misc,ت,11,1,2
توطئه‌چین,Noun/Adjective/Misc,ت,9,1,2
توطئه‌چینی,Noun/Adjective/Misc,ت,10,1,2
توطئه‌گر,Noun/Adjective/Misc,ت,8,1,2
توطئه‌گری,Noun/Adjective/Misc,ت,9,1,2
توفان‌خیز,Noun/Adjective/Misc,ت,9,1,2
توفان‌زده,Noun/Adjective/Misc,ت,9,1,2
توقف‌ناپذیر,Noun/Adjective/Misc,ت,11,1,2
توقف‌پذیر,Noun/Adjective/Misc,ت,9,1,2
توقیف‌شده,Noun/Adjective/Misc,ت,9,1,2
توله‌سگ,Noun/Adjective/Misc,ت,7,1,2
توهم‌انگیز,Noun/Adjective/Misc,ت,10,1,2
توهین‌آمیز,Noun/Adjective/Misc,ت,10,1,2
توهین‌کننده,Noun/Adjective/Misc,ت,11,1,2
توپ‌بازی,Noun/Adjective/Misc,ت,8,1,2
توپ‌خانه,Noun/Adjective/Misc,ت,8,1,2
توپ‌گیر,Noun/Adjective/Misc,ت,7,1,2
توکل‌کننده,Noun/Adjective/Misc,ت,10,1,2
تکامل‌بخش,Noun/Adjective/Misc,ت,9,1,2
تکامل‌پذیر,Noun/Adjective/Misc,ت,10,1,2
تکامل‌یافته,Noun/Adjective/Misc,ت,11,1,2
تکان‌دهنده,Noun/Adjective/Misc,ت,10,1,2
تکدی‌گر,Noun/Adjective/Misc,ت,7,1,2
تکذیب‌نامه,Noun/Adjective/Misc,ت,10,1,2
تکمه‌منگنه,Noun/Adjective/Misc,ت,10,1,2
تکمیل‌شده,Noun/Adjective/Misc,ت,9,1,2
تکمیل‌نشده,Noun/Adjective/Misc,ت,10,1,2
تکمیل‌کننده,Noun/Adjective/Misc,ت,11,1,2
تکه‌برداری,Noun/Adjective/Misc,ت,10,1,2
تکه‌تکه,Noun/Adjective/Misc,ت,7,1,2
تکه‌دوزی,Noun/Adjective/Misc,ت,8,1,2
تکه‌پاره,Noun/Adjective/Misc,ت,8,1,2
تکه‌پرانی,Noun/Adjective/Misc,ت,9,1,2
تکیه‌بر,Noun/Adjective/Misc,ت,7,1,2
تکیه‌پذیری,Noun/Adjective/Misc,ت,10,1,2
تکیه‌گاه,Noun/Adjective/Misc,ت,8,1,2
تکی‌تکی,Noun/Adjective/Misc,ت,7,1,2
تک‌آوایی,Noun/Adjective/Misc,ت,8,1,2
تک‌ابژه‌ای,Noun/Adjective/Misc,ت,10,1,3
تک‌اکتاوی,Noun/Adjective/Misc,ت,9,1,2
تک‌بخشی,Noun/Adjective/Misc,ت,7,1,2
تک‌بعدی,Noun/Adjective/Misc,ت,7,1,2
تک‌بیت,Noun/Adjective/Misc,ت,6,1,2
تک‌تازی,Noun/Adjective/Misc,ت,7,1,2
تک‌تک,Noun/Adjective/Misc,ت,5,1,2
تک‌تیرانداز,Noun/Adjective/Misc,ت,11,1,2
تک‌ثانیه‌ای,Noun/Adjective/Misc,ت,11,1,3
تک‌جلدی,Noun/Adjective/Misc,ت,7,1,2
تک‌جمله‌ای,Noun/Adjective/Misc,ت,10,1,3
تک‌حالته,Noun/Adjective/Misc,ت,8,1,2
تک‌حالتی,Noun/Adjective/Misc,ت,8,1,2
تک‌حرفی,Noun/Adjective/Misc,ت,7,1,2
تک‌حزبی,Noun/Adjective/Misc,ت,7,1,2
تک‌خوان,Noun/Adjective/Misc,ت,7,1,2
تک‌خوانی,Noun/Adjective/Misc,ت,8,1,2
تک‌دانه‌ای,Noun/Adjective/Misc,ت,10,1,3
تک‌درخت,Noun/Adjective/Misc,ت,7,1,2
تک‌دقیقه‌ای,Noun/Adjective/Misc,ت,11,1,3
تک‌رشته‌ای,Noun/Adjective/Misc,ت,10,1,3
تک‌رقم,Noun/Adjective/Misc,ت,6,1,2
تک‌رو,Noun/Adjective/Misc,ت,5,1,2
تک‌روزه,Noun/Adjective/Misc,ت,7,1,2
تک‌روی,Noun/Adjective/Misc,ت,6,1,2
تک‌ساعته,Noun/Adjective/Misc,ت,8,1,2
تک‌ساعتی,Noun/Adjective/Misc,ت,8,1,2
تک‌ستاره,Noun/Adjective/Misc,ت,8,1,2
تک‌سرنشین,Noun/Adjective/Misc,ت,9,1,2
تک‌سلول,Noun/Adjective/Misc,ت,7,1,2
تک‌صدا,Noun/Adjective/Misc,ت,6,1,2
تک‌صفحه‌ای,Noun/Adjective/Misc,ت,10,1,3
تک‌ضرب,Noun/Adjective/Misc,ت,6,1,2
تک‌ضربی,Noun/Adjective/Misc,ت,7,1,2
تک‌فرزند,Noun/Adjective/Misc,ت,8,1,2
تک‌فروش,Noun/Adjective/Misc,ت,7,1,2
تک‌قسمته,Noun/Adjective/Misc,ت,8,1,2
تک‌قسمتی,Noun/Adjective/Misc,ت,8,1,2
تک‌قطبی,Noun/Adjective/Misc,ت,7,1,2
تک‌ماده,Noun/Adjective/Misc,ت,7,1,2
تک‌محصولی,Noun/Adjective/Misc,ت,9,1,2
